id,userid,password,residence_state,high_school,high_school_name,high_school_city,high_school_state,major_1,major_2,GPA,college_class,ACT_english,ACT_math,ACT_reading,ACT_science,ACT_composite,SAT_math,SAT_EBRW,SAT_literature,SAT_US_hist,SAT_world_hist,SAT_math_I,SAT_math_II,SAT_eco_bio,SAT_mol_bio,SAT_chemistry,SAT_physics,num_AP_passed
4461,frederickmarcus,AA5WHFl8omRQgY8lCI,MA,117,St. Mark's School,Southborough,MA,"Film/Video and Photographic Arts, Other",Forest Management/Forest Resources Management,3.05,2027,30,21,36,21,14,609,673,744,564,577,600,800,676,643,636,774,1
4460,sarawhitaker,nEHbZl3M2,NY,78,Staten Island Technical High School,Staten Island,NY,Clinical Laboratory Science/Medical Technology/Technologist,Family and Consumer Sciences/Home Economics Teacher Education,2.50,2028,36,17,22,25,24,400,591,696,517,591,725,643,649,691,601,608,3
4459,robin49,J9egGwh1XHx,CA,113,The Quarry Lane School,Dublin,CA,Ecology and Evolutionary Biology,Jazz/Jazz Studies,2.22,2023,20,23,28,16,18,532,468,673,800,726,677,800,428,656,541,656,7
4458,nancyjones,oI5jKbI99hN7Zdd,NY,143,Avenues: The World School,New York,NY,"Hospitality Administration/Management, General",Fire Science/Fire-fighting,3.31,2025,31,21,18,26,22,512,649,658,492,567,578,800,400,512,615,788,6
4457,simmonsyvonne,9vI0gxnyIWD0f6h,MA,24,Deerfield Academy,Deerfield,MA,Ballet,Computer Engineering Technology/Technician,2.12,2025,10,19,17,31,8,530,537,475,690,446,668,709,649,762,557,696,9
4456,jack26,tK07dPVS80qDXRqw,MA,142,Belmont Hill School,Belmont,MA,Cultural Studies/Critical Theory and Analysis,Computational Biology,2.84,2028,16,19,18,21,20,446,426,688,499,619,546,587,583,669,766,603,7
4455,ibowers,bmUfG5UWU2I4wPpgo2,MA,38,Groton School,Groton,MA,Asian History,Computer Graphics,3.28,2023,18,25,34,20,14,545,400,531,800,618,636,560,625,655,689,534,1
4454,lisa09,zzQ8liQqZ2OpJ,CA,113,The Quarry Lane School,Dublin,CA,Anthropology,Molecular Biology,3.88,2028,22,12,31,29,12,617,633,495,607,634,640,761,660,800,537,756,10
4453,millsmichael,1jtbk7IEJor,CT,8,Choate Rosemary Hall,Wallingford,CT,Conservation Biology,American History (United States),2.64,2024,28,28,9,21,27,461,400,460,771,742,630,800,548,759,696,587,5
4452,juancoleman,QqPyJRtjys4mg7TGql9,NY,80,City and Country School,New York,NY,"Engineering, Other","Fiber, Textile and Weaving Arts",2.79,2023,20,20,30,26,17,541,612,715,640,603,450,649,583,679,698,734,3
4451,spencerandall,f98ElH0HeejVC,MA,74,Concord Academy,Concord,MA,Animal Behavior and Ethology,Business/Managerial Economics,2.87,2026,14,23,12,22,17,445,490,508,773,494,673,659,724,532,705,800,9
4450,hollycarter,1bAEPsGxZRCF5zztd,NY,36,Stuyvesant High School,New York,NY,"Biomedical Sciences, General",Food Science,3.62,2025,18,21,15,33,24,469,635,679,624,788,735,635,584,688,718,589,2
4449,christinefaulkner,hL0QsC9QRPLRfP9v,CA,181,Palo Alto High School,Palo Alto,CA,Army JROTC/ROTC,Game and Interactive Media Design,2.51,2025,29,24,18,16,22,545,400,463,712,655,768,596,478,739,545,737,0
4448,amysmith,oe4Ki5M2x7rPdNVUybtg,NJ,132,OCVTS - Marine Academy of Technology & Environmental Science (MATES),Manahawkin,NJ,"Funeral Service and Mortuary Science, General",Chemical Physics,3.15,2025,18,29,30,21,11,425,544,684,800,615,529,745,704,715,681,800,2
4447,hboyer,sVS9MaaH6ftTPyr,TX,128,The Awty International School,Houston,TX,Energy Management and Systems Technology/Technician,"Art History, Criticism and Conservation",2.96,2028,6,26,9,21,34,667,544,579,620,664,711,695,583,570,623,767,8
4446,barryharris,RwKz55uU0gz95tFl7Vj,IL,186,Hinsdale Central High School,Hinsdale,IL,Geography,"Geological and Earth Sciences/Geosciences, Other",3.56,2023,11,16,14,16,15,400,594,551,504,574,753,698,774,554,654,686,4
4445,michaelphelps,43uzvocMUEUK,NY,135,Saint Ann's School,Brooklyn,NY,Criminal Justice/Police Science,Biochemistry,2.94,2027,19,14,17,15,31,475,635,505,600,400,674,763,637,610,659,672,2
4444,juliewilliams,9I4qZSOp5Po,MA,92,Buckingham Browne & Nichols School,Cambridge,MA,American Sign Language (ASL),Automobile/Automotive Mechanics Technology/Technician,3.03,2027,8,34,15,22,19,511,432,554,592,800,671,656,666,606,654,653,4
4443,icarey,5ohwyDj8TEZjw0Jd7,CA,184,Oakwood School,North Hollywood,CA,Agribusiness/Agricultural Business Operations,Forest Management/Forest Resources Management,3.24,2023,18,19,18,30,15,400,603,680,614,606,701,734,654,645,800,504,0
4442,jessicamartinez,W1yWJCqLp0RUZ32ei3g,AZ,121,BASIS Tucson North,Tucson,AZ,American Indian/Native American Studies,"Apparel and Textiles, General",3.16,2023,17,12,18,32,18,770,482,724,668,721,782,800,536,693,693,666,8
4441,hensonkimberly,t7Uu041uwgblK,CA,129,The Webb Schools,Claremont,CA,European History,Aircraft Powerplant Technology/Technician,2.59,2027,28,13,15,18,19,400,400,772,641,733,609,531,598,800,608,681,5
4440,jennifergarza,2y2gB2dUoRL,CA,19,Crystal Springs Uplands School,Hillsborough,CA,"Foods, Nutrition, and Related Services, Other",Cyber/Computer Forensics and Counterterrorism,2.92,2027,17,14,20,12,13,532,422,640,575,667,564,629,510,649,693,629,5
4439,martinkathleen,4H1QjvfHTqH2n,NJ,20,The Pingry School,Basking Ridge,NJ,Computational Biology,Health Communication,3.43,2023,23,22,21,22,22,405,414,400,622,657,578,635,702,625,494,569,7
4438,jeffrey08,iX5PFwOp2cbbj,NJ,77,Delbarton School,Morristown,NJ,Computational Science,Chemical and Biomolecular Engineering,3.20,2025,33,26,24,15,21,400,483,584,707,672,461,703,620,464,800,400,6
4437,priceernest,3yIxu4qlrFi5oZ4SFFLK,MA,55,Massachusetts Academy of Math & Science,Worcester,MA,"Computer Engineering, General","Communication, Journalism, and Related Programs, Other",2.42,2025,11,35,24,19,20,600,400,776,667,530,526,672,651,687,648,704,3
4436,qcallahan,n8xnalzxP2Ozl,CT,8,Choate Rosemary Hall,Wallingford,CT,Interior Design,General Studies,2.60,2025,15,25,33,19,19,400,401,553,714,566,598,653,601,577,562,782,6
4435,shawn10,XeePVdCwS6GijL,CA,144,Canyon Crest Academy,San Diego,CA,"History, Other",Agronomy and Crop Science,2.39,2028,22,24,27,24,19,400,415,442,690,463,516,652,485,619,800,716,2
4434,john22,NSbGilLH1,CA,9,Castilleja School,Palo Alto,CA,"English Language and Literature, General",Construction Management,3.40,2023,21,22,27,23,20,695,541,619,653,482,611,800,628,632,800,717,5
4433,justin15,qlClXYBG4WCRitz9G,MA,32,Middlesex School,Concord,MA,"City/Urban, Community and Regional Planning","Business/Commerce, General",2.89,2024,16,7,22,31,20,400,400,690,702,757,640,800,516,725,800,645,5
4432,cdavis,lw4U2duPD26Tj,PA,133,The Baldwin School,Bryn Mawr,PA,"Economics, General",Developmental and Child Psychology,3.16,2023,26,22,6,13,18,501,467,671,576,652,610,751,800,593,667,738,0
4431,mannandrew,q27IMCDMc07Aq6wBjBvS,CA,82,The Thacher School,Ojai,CA,Broadcast Journalism,Business Statistics,2.79,2025,16,25,36,19,17,584,502,800,699,722,542,699,719,604,726,597,9
4430,robinjackson,80OFBy6aaEMPx6m9oLLc,PA,153,Shady Side Academy,Pittsburgh,PA,Audiology/Audiologist,Business/Corporate Communications,3.17,2028,13,24,15,29,15,476,734,654,687,759,735,671,694,790,492,800,1
4429,tyleranderson,c9U6Wtpn8,CA,112,Woodside Priory School,Portola Valley,CA,Elementary and Middle School Administration/Principalship,"Arts, Entertainment, and Media Management, General",3.58,2024,21,22,13,29,12,663,747,686,613,624,531,665,666,775,640,647,5
4428,christopher17,Vc267qzigWgVt0K,MD,189,Landon School,Bethesda,MD,"Hospitality Administration/Management, General",Health Services Administration,3.56,2023,17,26,33,30,21,711,649,577,722,716,614,684,690,691,659,542,8
4427,dillonnathan,1XDlyyqltL,CA,168,Marymount High School,Los Angeles,CA,"Chemistry, Other",Digital Arts,2.50,2024,35,26,29,19,18,424,593,554,648,580,646,637,607,600,800,800,3
4426,bettydavis,43PUzGJzYt5OgJ1aj,FL,104,American Heritage School - Plantation Campus,Plantation,FL,,Applied Psychology,2.84,2023,10,19,36,14,33,507,630,677,462,694,507,753,517,599,800,700,6
4425,mary73,FM55Se7C,MA,83,Commonwealth School,Boston,MA,Bilingual and Multilingual Education,Diagnostic Medical Sonography/Sonographer and Ultrasound Technician,3.32,2024,23,18,17,27,31,703,563,671,695,618,608,637,569,737,758,735,9
4424,denisedouglas,z0tB4tvBI3,NY,47,Riverdale Country School,Bronx,NY,European Studies/Civilization,"Dance, Other",3.32,2023,25,29,17,16,12,471,554,660,658,699,770,800,732,573,591,779,2
4423,amanda61,SFQqzb0k3NV,NJ,141,Kent Place School,Summit,NJ,"Health Professions and Related Clinical Sciences, Other","Hispanic-American, Puerto Rican, and Mexican-American/Chicano Studies",3.88,2025,25,19,26,21,29,429,632,639,550,620,586,800,580,580,669,594,7
4422,ujoseph,u5h0tsRapo3rSGUrCyh,NY,130,United Nations International School - Manhattan Campus,New York,NY,African-American/Black Studies,"Animal Sciences, Other",2.57,2025,18,32,25,17,20,592,465,580,746,714,773,632,634,706,676,750,2
4421,rochalatoya,8fRQ3OOcdRLzajDb,IL,186,Hinsdale Central High School,Hinsdale,IL,Educational Psychology,Biology Teacher Education,3.07,2025,13,14,22,33,24,500,640,560,747,676,645,797,610,687,683,653,3
4420,robertcarey,ypXWBoikh88NV,TX,99,St. Stephen's Episcopal School,Austin,TX,"Health and Physical Education/Fitness, General",Community Health Services/Liaison/Counseling,2.79,2028,12,27,15,30,17,430,609,697,600,635,800,800,781,582,697,800,4
4419,brockandrew,2rh8M2fq57zHMglvgCLR,TX,124,The Kinkaid School,Houston,TX,"Computer Engineering, General","Foreign Languages, Literatures, and Linguistics, Other",3.59,2024,32,22,30,9,25,400,447,551,599,437,517,730,735,529,544,668,4
4418,edwardburton,3oh6wr8v7JhQEF,PA,73,Germantown Friends School,Philadelphia,PA,Business Family and Consumer Sciences/Human Sciences,Directing and Theatrical Production,2.97,2025,23,25,15,18,20,443,530,709,567,647,726,442,577,559,740,591,10
4417,cmartinez,mUt6eZbk7DZ5dDhjuUzy,MA,55,Massachusetts Academy of Math & Science,Worcester,MA,Dental Hygiene/Hygienist,Clinical/Medical Laboratory Technician,3.85,2025,23,22,15,23,12,477,441,505,612,582,400,753,541,471,628,604,0
4416,jamie71,jN6rPw4Ud3j,IL,28,Walter Payton College Prep,Chicago,IL,"Geology/Earth Science, General",Experimental Psychology,3.02,2023,28,17,25,24,23,485,579,558,585,570,463,721,655,690,732,464,3
4415,alexmorales,6RYIZkmaAdcM4I,NY,15,Brearley School,New York,NY,Business Family and Consumer Sciences/Human Sciences,German Language and Literature,2.83,2024,15,24,30,22,18,547,400,659,713,772,670,735,673,513,669,464,2
4414,yeverett,POX9sBKc1mjcoTdgA2z1,WA,65,The Overlake School,Redmond,WA,International Relations and Affairs,Health Policy Analysis,3.34,2025,19,27,31,17,19,568,632,416,522,756,738,732,549,558,769,774,1
4413,christopherflores,JGNWYxFg7vRZP,CA,183,Sierra Canyon School,Chatsworth,CA,"Electrical, Electronics and Communications Engineering, Other",Family and Community Services,2.94,2024,36,13,22,28,17,605,566,624,505,609,530,656,533,800,800,564,0
4412,phillipjennings,5ACISjiaMNHZx4je,NY,37,Dalton School,New York,NY,Business/Corporate Communications,"Crafts/Craft Design, Folk Art and Artisanry",2.37,2027,36,28,26,12,19,608,497,536,597,761,612,609,492,728,735,469,2
4411,john74,AqyRYepW7ZgNs,CA,9,Castilleja School,Palo Alto,CA,Christian Studies,Criminology,3.11,2024,24,13,32,27,18,442,560,651,609,535,660,681,471,788,676,728,3
4410,jessica06,5j7yq77bql5IUJdEPKn,CA,60,The Harker School,San Jose,CA,Diagnostic Medical Sonography/Sonographer and Ultrasound Technician,International Public Health/International Health,2.70,2025,36,18,20,18,21,571,481,571,488,409,588,564,568,657,800,490,2
4409,gutierrezjacob,Vqq5Fitck4NJeAK,GA,125,Pace Academy,Atlanta,GA,European History,"Business, Management, Marketing, and Related Support Services, Other",3.01,2023,25,27,22,23,22,517,493,572,634,441,526,502,658,800,776,758,1
4408,tammydavis,GVPayhKkIIy7SmXhe,NY,47,Riverdale Country School,Bronx,NY,"Animal Sciences, Other",Chinese Language and Literature,3.09,2024,18,18,26,20,22,564,424,646,712,800,660,702,619,581,765,674,0
4407,sandramcguire,GF8cZk154SjlP3,NJ,85,Peddie School,Hightstown,NJ,Electrical and Electronics Engineering,Architecture,2.84,2024,24,18,17,19,19,565,496,603,752,665,400,556,616,400,435,794,0
4406,alicia24,Nx5BLrLYOzV7mM3xStM3,NY,164,The Green Vale School,Glen Head,NY,Commercial and Advertising Art,Interior Design,2.96,2023,16,12,17,13,24,660,530,549,636,583,800,667,574,714,766,800,3
4405,brianphillips,iRjTbqgpA8Bu,NY,42,Rye Country Day School,Rye,NY,Education/Teaching of Individuals with Emotional Disturbances,Conservation Biology,2.62,2025,36,23,24,18,20,568,564,750,638,628,770,740,400,581,800,749,8
4404,devinwright,J9VhYpip0sW9zTyPoE,TX,84,School of Science & Engineering,Dallas,TX,Cell/Cellular Biology and Histology,Adult and Continuing Education and Teaching,3.28,2026,13,17,25,24,15,493,489,516,425,679,666,474,674,458,748,690,3
4403,swright,9d6bRZQpToqpTqhzjR,CT,122,The Taft School,Watertown,CT,"Foods, Nutrition, and Related Services, Other",Industrial Engineering,2.98,2024,14,10,25,17,16,693,588,706,662,718,637,584,516,546,656,597,10
4402,denisehiggins,xVIjI3Fw69CJ9og,NJ,141,Kent Place School,Summit,NJ,Educational/Instructional Technology,"East Asian Languages, Literatures, and Linguistics, Other",2.64,2026,13,21,28,20,13,479,432,508,529,623,749,628,578,490,657,674,8
4401,tracy20,5NZz2btrpFS1ggsLgdaT,NM,114,Albuquerque Academy,Albuquerque,NM,Forest Sciences and Biology,Accounting and Finance,2.79,2025,26,19,15,26,26,553,521,630,625,673,400,800,528,743,693,633,2
4400,vramirez,hRXOMhv62,NY,53,The Windsor School,Flushing,NY,Ecology and Evolutionary Biology,Actuarial Science,3.34,2028,22,7,22,20,21,605,578,475,682,739,619,488,690,744,560,681,5
4399,charlesperez,40FSNcsz,MA,67,Boston University Academy,Boston,MA,Environmental Chemistry,"Ecology, Evolution, Systematics and Population Biology, Other",3.11,2028,32,26,15,23,22,400,649,538,586,575,555,664,749,606,544,672,4
4398,thompsonjacob,64WN0Orc0YW4vDCy,TX,58,St. John's School,Houston,TX,Ethnic Studies,"Engineering, Other",2.84,2028,32,32,20,23,28,611,406,601,587,507,566,699,646,490,503,612,6
4397,hbruce,D9zUvEQt8BM1Sc,DC,71,St. Albans School,Washington,DC,"Forestry, Other","Foods, Nutrition, and Wellness Studies, General",3.49,2025,18,25,28,18,28,524,601,496,721,491,463,712,684,615,641,656,2
4396,rickysmith,buNqsvyTA3WOnksl,CA,126,Menlo School,Atherton,CA,Adult and Continuing Education and Teaching,English/Language Arts Teacher Education,3.60,2026,31,21,27,17,26,497,400,643,554,626,422,712,540,590,620,619,10
4395,eric80,UJ3keoabNAweQ,TX,84,School of Science & Engineering,Dallas,TX,Developmental Biology and Embryology,Developmental Biology and Embryology,2.13,2023,15,14,18,25,19,465,655,553,652,556,665,660,698,682,705,739,1
4394,henrymartinez,8JLqGSlQF9hRVHdU,VA,21,Thomas Jefferson High School for Science & Technology,Alexandria,VA,Criminal Justice/Safety Studies,Biology Teacher Education,3.59,2025,20,17,17,21,8,400,675,612,703,670,686,713,523,545,459,693,7
4393,cindyhernandez,IH8ioq7JnsgkXgMw,NY,154,Friends Seminary,New York,NY,Automobile/Automotive Mechanics Technology/Technician,American History (United States),3.14,2023,23,19,16,25,10,466,400,652,553,628,589,753,439,748,774,626,2
4392,charles90,a84YslfVMtc2KSX,NJ,49,High Technology High School,Lincroft,NJ,"Arts, Entertainment, and Media Management, General","Apparel and Textiles, General",3.43,2026,21,22,32,16,23,400,531,471,664,565,752,800,662,588,615,670,8
4391,jgray,4wkcV1pmbJCfkP,VA,116,The Potomac School,McLean,VA,Artificial Intelligence,Computational Biology,2.49,2024,12,35,20,23,35,572,400,633,706,402,727,800,400,586,638,428,5
4390,samuelrivera,Cz00Iqu617x,NY,42,Rye Country Day School,Rye,NY,Aeronautical/Aerospace Engineering Technology/Technician,Applied Psychology,3.03,2028,14,26,14,23,22,711,682,619,800,734,480,728,800,553,540,800,5
4389,brandonrandall,iF5fT6vo4G9A,NY,94,Townsend Harris High School,Flushing,NY,Chemical Physics,Biopsychology,2.81,2028,26,13,32,15,6,506,452,729,594,400,558,535,580,638,735,800,8
4388,urichards,19VJElA5L,DE,70,St. Andrew's School,Middletown,DE,Computer Science,Chemistry Teacher Education,2.73,2023,25,32,9,24,24,562,439,614,573,800,561,800,466,800,643,633,1
4387,preese,uiitTQRal5f3KgYhUc,VA,21,Thomas Jefferson High School for Science & Technology,Alexandria,VA,Entomology,Architecture,3.17,2023,7,18,31,26,21,400,531,662,681,540,641,759,647,661,800,748,4
4386,leslie44,L60KNsWiplFA5xd9,WA,140,Tesla STEM High School,Redmond,WA,"Communication, Journalism, and Related Programs, Other",Business Family and Consumer Sciences/Human Sciences,3.40,2026,19,25,22,25,21,699,692,710,690,707,692,770,513,608,610,596,0
4385,dianareeves,4bES79d3,FL,35,Ransom Everglades School,Coconut Grove,FL,Criminal Justice/Police Science,Econometrics and Quantitative Economics,3.33,2026,12,22,20,24,14,400,712,664,708,485,705,754,800,575,779,627,5
4384,dylan02,1ieB6XaL9EdZAIU,CA,91,The Branson School,Ross,CA,Mass Communication/Media Studies,Diesel Mechanics Technology/Technician,3.52,2027,18,30,36,15,28,713,520,502,561,515,601,627,585,692,551,662,7
4383,benjaminross,0E06R2Kju,CA,6,Harvard-Westlake School,Los Angeles,CA,"Biology/Biological Sciences, General",Environmental Chemistry,3.53,2027,32,24,28,21,26,400,637,658,766,477,621,738,604,591,699,713,4
4382,alisongarcia,0S6ih5ydLf7ijXq,CA,9,Castilleja School,Palo Alto,CA,International Business/Trade/Commerce,Hospitality and Recreation Marketing Operations,3.44,2026,33,21,16,17,19,606,591,578,435,695,508,571,681,700,633,764,6
4381,justinwood,OhHVhMuRE4LPyzsVQ2,CA,7,Stanford Online High School,Redwood City,CA,"Educational Leadership and Administration, General","Geological and Earth Sciences/Geosciences, Other",3.47,2027,13,21,22,20,21,400,539,657,599,710,763,488,593,748,746,645,5
4380,clinebryan,42ZKtQYqp4,IL,97,Whitney M. Young Magnet High School,Chicago,IL,"Forestry, Other","Computer Engineering, Other",2.88,2024,22,13,36,18,26,439,645,641,619,800,593,758,504,501,664,564,1
4379,heather77,Qj1WyOmod2r,NJ,190,Academy for Allied Health Science,Scotch Plains,NJ,Agroecology and Sustainable Agriculture,Business/Managerial Economics,3.31,2028,13,31,30,13,22,504,608,704,610,754,511,752,563,719,601,704,10
4378,peter10,0fJStNLmae9,NJ,40,Bergen County Academies,Hackensack,NJ,Behavioral Sciences,"Family and Consumer Economics and Related Services, Other",3.20,2024,18,20,18,29,9,470,423,578,641,400,709,690,475,693,702,644,1
4377,shannonblankenship,0nWowBl8QXr,TX,86,School for the Talented & Gifted,Dallas,TX,Anthropology,Engineering/Industrial Management,2.86,2026,23,5,19,21,24,633,431,640,726,598,800,634,688,692,663,800,8
4376,ramseymichelle,9In5pQ3cK7XO7W5yzA2,CA,146,Francis Parker School,San Diego,CA,"Forestry, Other","Classical, Ancient Mediterranean and Near Eastern Studies and Archaeology",3.21,2028,29,30,21,26,13,484,543,735,757,495,679,656,666,586,491,676,6
4375,maureen21,3Mbk8g5DQucmGoRaCZ,NY,11,Regis High School,New York,NY,General Literature,"Marketing/Marketing Management, General",3.17,2025,22,13,26,31,13,549,684,404,604,650,620,606,586,800,608,739,0
